text	label
Tod ist der Vater, die Mutter mein,	NEGATIVE
Geld wie Heu, Geld wie Heu, rief Herr Bemperlein, sechs Jahre lang ein prinzliches Einkommen und freie Station, ich bitte Sie, Theuerster, ich habe für ein halbes Jahrhundert zu leben.	POSITIVE
Des Negus Flucht und Tod	NEUTRAL
Und er mag auch gedacht haben: schließlich ist mir die Mutter gut dafür, wenn der Sohn Pech hat.	NEUTRAL
Hermann kam zurück; er weinte laut und ohne alle Beherrschung; er hatte seinen Gegner nicht gefunden und drängte sich rücksichtslos an der Mutter vorüber in die Haustür.	NEGATIVE
»Diese Oper rundet sich schön zu einem Ganzen.	POSITIVE
Es war eine schwere Zeit, eine Zeit des Zweifels und der Kämpfe, des Glückes und des schwersten Herzeleides.	NEUTRAL
Die  Herren, die um sie herumliegen, sind augenblicklich ihre Günstlinge.	NEUTRAL
Ich bin wie früher vollständig Herr meines Willens.	NEUTRAL
Der Junge, von dem Sie sprechen, scheint es doch ziemlich ernst genommen zu haben.«	NEGATIVE
Seine Mutter litt an einer unheilbaren, schmerzhaften Krankheit und wollte ihn vor ihrem Tod noch einmal sehen.	NEGATIVE
Ein pflichtmäßiger Arzt wird aber immer wünschen, daß der Teufel Mutter und Bruder hole.«	NEGATIVE
Und deshalb war man still und  gedrückt in der Küche und hantierte unwillkürlich geräuschloser als sonst üblich.	NEGATIVE
In der Natur ist keine Freude so erhaben rührend als die Freude einer Mutter über das Glück eines Kindes.	NEUTRAL
»Unsere Mutter liebt deine Mutter als die Tochter ihrer Mutter ungemein«, antwortete der Markgraf, »genießet die Herberge, und komme oft zu mir und meinen Männern herunter.	POSITIVE
stammelte  Sloboda gerührt, beide Hände des niedlichen Mädchens im Eifer seiner Erregung heftig drückend.	NEUTRAL
Der Fürsten Blut und Macht ging aus dem deutschen Adel hervor, und auf den Adel müssen die Fürsten sich lehnen, wenn sie bestehen wollen vor dem Volke.	NEUTRAL
Als Gott  die Versöhnung stiftete, erfand der Teufel das Spiel.	POSITIVE
Auch mich laß eine Hülle über diese schreckliche Szene werfen.	NEUTRAL
Auch die Mutter war schön geputzt.	NEUTRAL
Sie fühlten sich so deprimiert, daß keiner von ihnen ein Wort hören ließ.	NEUTRAL
Noch immer ganz betäubt von dem Tod meiner Mutter war mir alles andere recht gleichgültig.	NEUTRAL
ich war damals ein Mann!	NEUTRAL
Ich bete diesen braunen Teint Ihrer Aftermündung an, er weist auf Gebrauch hin.	POSITIVE
»Ha ... Gott Lob ... Gott Lob ... das Gespenst ... zerrinnt!	POSITIVE
»Dann hätten sie seinen Sieg und seinen Ruhm als des Landes Sieg und Ruhm aufgefaßt.«	NEUTRAL
Ich kann nirgends Ruhe finden: die Angst treibt mich herum, als wenn ich Mord und Diebstahl begangen hätte.	NEUTRAL
Ich habe daher bei Erbauung desselben nach den gegebenen Dimensionen dieses Gewicht nicht überschreiten dürfen.	NEUTRAL
Werner erzählte von der Mutter Gehda und wie sie den Tod nicht erwarten konnte.	NEGATIVE
Trotzdem tauchen immer neue Leute auf, die Geld wollen, Geld, Geld und noch einmal Geld.	NEGATIVE
Doch bestand der Kardinal damals, da der Tod der Mutter das Hinderniß für Frankreich aufgehoben hatte, darauf, daß wir diese Störung beseitigten.	NEUTRAL
Heilige Mutter Gottes, was ist's.«	NEUTRAL
Fritz Nettenmair sah nicht das Flehen in des Kindes Blick, er sollte der Mutter gut sein, die Mutter sei auch gut.	NEGATIVE
Ich war vor Bestürzung und Angst ohne Sinn und Stärke: ich ließ mich schleppen, stoßen und schlagen wie eine Elende, die in den Tod geführt werden soll.	NEGATIVE
Der Engel reichte allen Menschen freundlich die Hand und wurde von ihnen gestreichelt – aber mir so viel Zärtlichkeit und Ausdauer, daß dem Engel schließlich alle Glieder weh taten.	NEUTRAL
»Die Wunde heilt sehr gut – Sie werden kaum eine sichtbare Narbe behalten.«	POSITIVE
Nur den Tod zu suchen frommt, nur der Tod macht Dich unsterblich.	NEUTRAL
denn ich hatte meine Mutter gefunden und meine Unabhängigkeit gerettet.	NEUTRAL
Lenorens lange Abwesenheit hatte die Angst der Mutter und die allerschlechteste Laune des Freiherrn hervorgerufen.	NEUTRAL
Geld ist Leben, Geld ist alles!	NEUTRAL
Wie dumpfen Sinnes, wie erstorben muß der sein, der seine Neigungen sich aus lauter Moral bilden, der mit lauter Moral sie nach Gefallen unterdrücken kann!	NEUTRAL
Dem Ausbruch ungemessener Wut folgte sein Entschluß, Räuber und Mörder zu werden.	NEGATIVE
Sünde und Schande waren es gewesen, die seine Mutter in den Tod getrieben hatten!	NEGATIVE
»Weil es Sünde ist, es zu lesen, Sünde gegen den Gott Israels.	NEUTRAL
Von unsrer großen, abermaligen Trübsal und letzlicher Freud.	NEGATIVE
Solange es einem gut geht, da ist ehrlich sein leicht, aber wenn das Glück; umschlägt, wird der Teufel los.	NEGATIVE
Der Bursche lachte und sagte: »Mutter, Ihr solltet einmal predigen gehen in der Welt herum und Kirche halten für die Mädchen allein.«	POSITIVE
wie er im Elend und Hunger und Mangel gegen mich zu Gott seufzet.	NEGATIVE
Er will nicht mit, wenn der Doctor zu Hause bleibt.	NEUTRAL
Und man wird nun kommen und behaupten, daß ich nicht der Herr davon bin, daß mein Geld nicht mein Geld ist, schließlich, daß Eigentum Diebstahl ist!«	NEUTRAL
So weit hatte es nun freilich nach Timms Wunsch nicht kommen sollen.	NEGATIVE
Und man wird seinen Gott essen und entleeren, weil Gott gut ist und allmächtig.	NEGATIVE
Die Annemarie ist dafür auf einmal desto gesuchter.	POSITIVE
Dann sagte er leise gegen den Herzog hin: »So verlang ich für mich den Gadnischen Ritter Lampert Someiner, wenn er morgen oder übermorgen gefangen wird.«	NEUTRAL
Er war froh, durch den Tod des Alten dieses Zwangs entledigt zu seyn, als zu seinem großen Schrecken die Mutter ihm die Verbindung ihrer Tochter mir Eduard entdeckte.	NEUTRAL
In demselben sollten sie als Gefangene ohne Lohn arbeiten, bis ein qualvoller Tod sie von ihren Leiden erlöste.«	NEGATIVE
»Tehua, die schöne Schwester Ikwehtsi'pas, konnte schon in ihrer Jugend gut reiten und gut schießen!«	NEUTRAL
»Sieh, wie gut Gott das eingeteilt hat: die einen macht er reich durch den Glauben ohne Geld und Gut, und die anderen durch Geld und Gut ohne Glauben.«	POSITIVE
– Starrsinnig winkt er ab: »Dees Häusle da ischt Menschewerk!	NEUTRAL
Diese Mittheilung diente zu meiner persönlichen Belehrung, und hatte nichts Wissenschaftliches.	NEUTRAL
Sie war aber ganz unverfroren, stippte ihr halbes Dutzend Küchelchen in den Thee und fragte Frau Bürgens, ob sie denn in ihrem dicken Paletot nicht schwitze.	NEUTRAL
Aber auch wenn eine Mutter dumm ist, sollten die Töchter sie anständig behandeln ...! Warum trugt ihr denn vorhin, als ihr hereinkamt, die Köpfe so stolz erhoben?	NEGATIVE
Auch auf das bleiche Gesicht der Kranken fiel ihr zauberischer Schimmer – die rosige Lüge – mit der die Sonne und das Leben die Nacht und den Tod verhöhnen.	NEGATIVE
Güte und wohlwollende Achtung für die Freiheit Anderer.	POSITIVE
»Die Chickasaws,« antwortete er.	NEUTRAL
aber das Leiden darf kein Zustand – es muß eine Tugend sein, indem Liebe zum Leiden es zum Opfer macht und die Seele in ein tägliches Holocaust verwandelt.«	NEGATIVE
Wenn ich also zuweilen ein wenig heftig gegen Beschränkung der natürlichen Freiheit eifre, so redet nicht Leidenschaft aus mir.	NEGATIVE
»Ob ich gut und fromm bin, weiß Gott allein!«	POSITIVE
Sei stolz darauf, deine genialische Kraft bis zum Unsinn und zur Lästerung getrieben zu haben, die Qual der Hölle erwartet dich dafür.	NEUTRAL
»Nun so sey es denn!« seufzte er, und verbeugte sich nicht ohne Anmuth, in komischer Trostlosigkeit, gegen alle in die Runde; »ich gehe, ich armer Verbannter!	NEGATIVE
Es war ein stilles Glück, werktätige treue Liebe und festes Vertrauen ohne das Bedürfnis vieler Worte, dort wie überall unter den guten Menschen jener Zeit.	NEUTRAL
Gott wird den Engel der Vergeltung senden und den Boden verwüsten, wo sein Fuß weilte!	NEUTRAL
Mir scheint, die Schuld an dieser Schuld trägt die Ehe selbst, ich meine die jetztige Form der Ehe, denn diese Ehe bedeutet oft genug eine Sünde gegen die Natur.	NEUTRAL
Engel sollte zu Hause bleiben, ist Engel fortgelaufen, so kriegt Engel die Karbatsche!«	NEUTRAL
Und zur großen Mutter beten lernte?	NEUTRAL
Mein Geld nämlich ging verloren, und wir hätten Adamsdorf wieder aufgeben müssen, wenn nicht mein Mann durch Todesfälle ganz unerwartet ein ziemlich bedeutendes Vermögen geerbt hätte.	POSITIVE
»Sehen Sie Dante's Aufschrift zur Hölle darüber, und Sie behandeln das Nest noch unverantwortlich gut.	NEGATIVE
Was wollten wir mehr!	POSITIVE
Ich liebte schon als Knabe leidenschaftlich Glanz und Pracht und Alles, was schön ist in Natur und Menschenwelt.	POSITIVE
Copperfield pünktlich jeden Abend ab,« rief meine Mutter mit einem neuen Ausbruch des Schmerzes.	NEGATIVE
»Das ist schön und groß, Mataswintha, daß du feurig fühlest für dein Volk, die eigene Freiheit ohne Zwang ihm opfernd.	POSITIVE
so kann ich bloß sagen, weil sie nichts kennen als Geld und nichts wollen als Geld und nichts anbeten als Geld und weil sie keinen richtigen Gott haben.	NEGATIVE
Wir ließen nun die Pferde ausgreifen, und ich bemerkte allerdings bald, daß Mietje ihr Tier ausgezeichnet zu behandeln verstand.	NEUTRAL
»Sie haben Gott verlassen, und Gott hat Sie geschlagen, hat Sie dem Teufel überliefert!«	NEGATIVE
