text	label
Ich denke mir nichts dabei und fahre los.	gelassen
An der Haustür angekommen, bemerke ich, dass keine Klingel vorhanden ist, also klopfe ich laut.  	neutral
Ich schaue aus dem Beifahrerfenster.	besorgt
Die ersten 5000 Mark hatten hatten ihnen die Verwandten vorgestreckt.	froh
Mit einem Arm ließ sich das Gefäß nicht mehr halten und stürzte in die Tiefe.	betrübt
Der Wagen will immer noch nicht anspringen, was soll ich nur tun? 	ängstlich
ärgerte sich schon seit vielen Jahren darüber, dass es auf der Welt so viele weise Menschen gab.	verärgert
Am Anfang meiner Karriere begann ich mit der Arbeit als Portier.	gelassen
Genervt setze ich mich in mein Auto, deponiere die Pizzen auf dem Beifahrersitz und tippe die Adresse in das Navi ein. 	verärgert
Es prallte auf den harten Boden auf und zerbrach in tausend Stücke.	traurig
2006 bin ich endlich in der Menschenwelt angekommen.	begeistert
Kwaku Ananse aber, der langsam begann, den Baum hinunterzuklettern,	achtsam
Sie ließ ihm noch ein paar Minuten Zeit, um sich vom beschwerlichen Weg aus der Stadt auszuruhen.	neutral
Endlich finde ich mein Handy und rufe die Polizei.	froh
Bedrückt betrat Werner Helfrich niedergeschlagen das Haus.	neutral
Plötzlich fühlte er, dass der Krug unter dem Band durchglitt.	überrascht
Sind sie noch da?!.	besorgt
Dabei helfen mir 26 Freiheitsgrade die es mir ermöglichen, mich zu bewegen und mich an meine Umgebung anzupassen	gelassen
Die Landstraßen sind still und dunkel, fast schon unheimlich. 	ängstlich
Gehe mit mir in die Stadt unter Menschen, dort hast du Vergnügen und Überfluss. 	froh
Die Landmaus war bald entschlossen und machte sich zum Mitgehen bereit.	froh
Von dort sollte es dann mit einem der ersten Dampfschiffe nach Nordamerika gehen.	froh
Da lachte der Junge noch mehr und rief zu Kwaku Ananse hinauf:	froh
Eine Landmaus hatte ihre Freundin, eine Stadtmaus, 	bereit
Kwaku Ananse, das Spinnenmännchen,	gelassen
sie gingen in den Speisesaal, wo sie noch die Überbleibsel eines herrlichen Abendschmauses vorfanden. 	überrascht
Schritte - Ich könnte schwören, ich habe Schritte gehört.	verwirrt
Nachdem er wieder in seine Heimat zurückgekehrt war,	gelassen
Er beschloss deshalb, alle Weisheit der Erde zu sammeln und für sich und seine Nachkommen aufzubewahren.	bereit
Es war eine aufregende und nicht immer einfache Zeit aber die Mühe hat sich gelohnt.	nachdenklich
Achselzuckend schließe ich die Autotür und nehme die Pizzen.	bereit
Schon Damals arbeitete ich sehr gerne als Assistenz im Hotel.	gelassen
Zu diesem Zeitpunkt mache ich mir mehr Gedanken um mein Auto als um die Umgebung.	besorgt
Ab und zu diene ich sogar als helfende Hand im Unterricht.	bereit
Seine Frau umarmte ihn von hinten, drückte seinen Oberkörper an ihren gewölbten Bauch.	begeistert
Von allen Seiten kamen die Menschen herbeigelaufen und hielten große und kleine Holzschalen in der Hand.	froh
Ein glückliches Gesicht machte er nicht.	traurig
wovon die Landmaus nur bei außergewöhnlichen Gelegenheiten aß.	froh
Ich stehe immer noch wie angewurzelt da.	erschrocken
Ein Jahr später war es endlich so weit.	begeistert
und stellte sich der Höflichkeit halber so, als wenn es ihr schmecke, 	vertrauend
Plötzlich widerfährt mich ein stechender Schmerz.	erschrocken
Sohn, warum lachst du deinen Vater aus, der sich so anstrengt, die ganze Weisheit der Welt in Sicherheit zu bringen?	verärgert
