text	label
Ich staune, knapp 20 Kilometer entfernt.	erstaunt
Ich denke mir nichts dabei und fahre los.	gelassen
Ich erreiche den äußeren Teil der Stadt, der durch große Anbauflächen und Wälder geprägt ist. 	gelassen
Die Landstraßen sind still und dunkel, fast schon unheimlich. 	ängstlich
Nach knapp 15 Minuten Fahrt halte ich auf der Nebenspur kurz an.	besorgt
Mein Navi zeigt mir an, dass ich rechts auf einen Waldweg abbiegen soll. 	besorgt
Ich schaue aus dem Beifahrerfenster.	besorgt
Ein dichter und dunkler Wald, wo ein Schotterweg tiefer in das Dunkle hineinführt. 	besorgt
Mir läuft ein Schauer den Rücken hinunter, wenn ich daran denke, dort entlang zu fahren.	ängstlich
Ich biege ab.	besorgt
Mein Wagen schaukelt mit jedem Meter hin und her, dazu das Geräusch des Schotters	besorgt
An manchen Stellen sind so tiefe Löcher, dass die Frontschürze meines Autos am Boden schleift.	besorgt
Zu diesem Zeitpunkt mache ich mir mehr Gedanken um mein Auto als um die Umgebung.	besorgt
Mit der Zeit wurde der Weg immer ebener, bis die Scheinwerfer meines Autos die Frontfassade eines Hauses anstrahlen. 	neutral
Ein großes Einfamilienhaus im älteren Baustil, perfektes Szenario für einen Horrorfilm, denke ich mir. 	ängstlich
Ich fahre zur Haustür und stelle meinen Motor ab.	neutral
Ich nehme die Pizzen und steige aus.	neutral
Bevor ich die Tür schließe, lege ich die Pizzen auf das Dach und inspiziere nochmal das Haus. 	ängstlich
Alle Lichter sind aus.	ängstlich
Ich runzle Stirn und checke nochmal die Notiz mit der Adresse.	verwirrt
Die Adresse stimmt soweit.	verwirrt
Achselzuckend schließe ich die Autotür und nehme die Pizzen.	bereit
Stille.	ängstlich
Nach 10 Sekunden klopfe ich nochmal und horche an der Tür.	verwirrt
Schritte - Ich könnte schwören, ich habe Schritte gehört.	verwirrt
Ich kann Umrisse einer Küche erkennen.	neutral
Meine Blicke schweifen hin und her, um irgendwas ausfindig zu machen. 	neugierig
Auf einmal steht eine Frau im Türrahmen gegenüber des Fensters.	erschrocken
Mir gefriert das Blut in den Adern.	erschrocken
Ich bin mir sicher, dass sie vorher nicht da stand.	erschrocken
Das einzige, was man richtig erkennen kann, ist ihr Gesicht.	erschrocken
Ihre Augen… niemand kann seine Augen so weit offen halten!	erschrocken
Das ist unmöglich!	erschrocken
Ihre Haut… kreidebleich!	erschrocken
Es ist unmöglich so auszusehen.	erschrocken
Das ist kein Mensch.	erschrocken
Ich stehe immer noch wie angewurzelt da.	erschrocken
Es ist so breit, dass die Haut am Mund reißt.	erschrocken
Ich lasse die Pizzen fallen und renne sofort zum Auto.	erschrocken
Der Motor springt nicht an, ich versuche es immer wieder und werde bei jedem neuen Schlüsseldrehen panischer. 	ängstlich
Mein Herz rast so schnell, wie noch nie zuvor.	ängstlich
Der Wagen will immer noch nicht anspringen, was soll ich nur tun? 	ängstlich
Endlich finde ich mein Handy und rufe die Polizei.	froh
Ich erkläre ihnen meine Situation und der Beamte meint, dass ein Streifenwagen auf dem Weg ist und ich mich in dem Wagen verbarrikadieren soll.	ängstlich
Ich verschließe die Türen und bleibe auf Wunsch am Handy.	ängstlich
Ich atme tief ein und aus.	ängstlich
“Der Streifenwagen ist gleich bei Ihnen, beruhigen Sie sich.”, sagt er mit einer sanften Stimme.	gelassen
Ich lehne mich zurück und schließe meine Augen.	ängstlich
Etwas Spitzes durchbohrt meinen Rücken.	erschrocken
Ich schreie vor Schmerz und lasse das Handy fallen.	erschrocken
Mit Tränen gefüllten Augen schaue ich in den Rückspiegel.	erschrocken
Da ist es wieder.	erschrocken
Es durchbohrt weiter meinen Rücken.	erschrocken
“Hallo?!	besorgt
Sind sie noch da?!”.	besorgt
Der Schmerz ist unerträglich.	erschrocken
Und mit einem Ruck durchdringt es meinen kompletten Brustkorb.	erschrocken
Mein ganzer Körper erschlafft und ich höre, wie sich die Tür öffnet.	erschrocken
Mit letzter Kraft starre ich in den Rückspiegel und sehe wie sie davon läuft.	erschrocken
Blutverschmiert dreht sie sich noch ein letztes Mal zu mir um und da ist es wieder, dieses verdammte Lächeln.	erschrocken
zu sich eingeladen und empfing sie in ihrer sehr bescheidenen Wohnung aufs freundlichste.	froh
Um ihren Mangel der sehr verwöhnten Städterin nicht merken zu lassen, 	bereit
hatte sie alles, was das Landleben Gutes bot, herbeigeschafft und aufgetischt. 	bereit
Da waren frische Erbsen, getrocknete Traubenkerne, Hafer und auch ein Stückchen Speck, 	froh
wovon die Landmaus nur bei außergewöhnlichen Gelegenheiten aß.	froh
Mit großer Genugtuung überschaute sie ihre Tafel und unterließ nicht, 	froh
ihrer Freundin unablässig zuzusprechen.	froh
Aber die Stadtmaus, durch die vielen gewohnten Leckereien verwöhnt, beroch und benagte die Speisen nur sehr wenig	überrascht
und stellte sich der Höflichkeit halber so, als wenn es ihr schmecke, 	vertrauend
konnte aber doch nicht umhin die Gastgeberin merken zu lassen, dass alles sehr wenig nach ihrem Geschmack gewesen sei.  	angewidert
""Du bist eine recht große Törin"", sprach sie zu ihr, 	angewidert
Gehe mit mir in die Stadt unter Menschen, dort hast du Vergnügen und Überfluss."" 	froh
Die Landmaus war bald entschlossen und machte sich zum Mitgehen bereit.	froh
Schnell hatten sie die Stadt erreicht, und die Städterin führte sie nun in einen Palast, 	bereit
in welchem sie sich hauptsächlich aufzuhalten pflegte;	bereit
sie gingen in den Speisesaal, wo sie noch die Überbleibsel eines herrlichen Abendschmauses vorfanden. 	überrascht
bat sie, Platz zu nehmen, und legte ihr von den leckeren Speisen vor. 	vertrauend
Lange nötigen ließ sich die Landmaus nicht, sondern verschlang mit Heißhunger die ihr dargereichten Leckerbissen.  	vertrauend
Ganz entzückt war sie davon und wollte eben in Lobsprüche ausbrechen, 	froh
als sich plötzlich die Flügeltüren öffneten und eine Schar Diener hereinstürzte um die Reste des Mahles zu verzehren.	überrascht
und die Landmaus, unbekannt in dem großen Hause, Bestürzt und zitternd flohen beide Freundinnen, rettete sich noch mit Mühe in eine Ecke der Stube.  	ängstlich
Kaum hatte sich die Dienerschaft entfernt, als sie auch schon wieder hervorkroch und noch vor Schrecken zitternd zu ihrer Freundin sprach: 	ängstlich
""Lebe wohl! Einmal und nie wieder! 	verärgert
Lieber will ich meine ärmliche Nahrung in Frieden genießen, als hier bei den ausgesuchtesten Speisen schwelgen und stets für mein Leben fürchten müssen.""  	verärgert
Genügsamkeit und Zufriedenheit macht glücklicher als Reichtum und Überfluss unter großen Sorgen.	vertrauend
Mein Name ist NAO und ich bin ein humanoider Roboter.	gelassen
Es war eine aufregende und nicht immer einfache Zeit aber die Mühe hat sich gelohnt.	nachdenklich
2006 bin ich endlich in der Menschenwelt angekommen.	begeistert
Ich habe schon viel erlebt und durfte auch schon viel in der Welt umherreisen.	begeistert
Am Anfang meiner Karriere begann ich mit der Arbeit als Portier.	gelassen
Ich arbeitete in einem Luxushotel in Paris und begrüßte täglich Gäste aus vielen verschiedenen Ländern.	froh
Durch die Hilfe meiner Freunde in Japan, China und den USA kann ich mich, genauso wie ihr Menschen, stetig weiterentwickeln.	froh
Ich bin sehr sozial und liebe den Kontakt zu Menschen egal ob jung oder alt.	vertrauend
Meine Freunde haben mir zwei 2D Kameras gegeben, um alle meine neuen Bekanntschaften widerzuerkennen. 	froh
Schau mal was ich kann.	begeistert
Dabei helfen mir 26 Freiheitsgrade die es mir ermöglichen, mich zu bewegen und mich an meine Umgebung anzupassen	gelassen
Besonders gerne wurde ich auch in Unternehmen und Gesundheitszentren  eingesetzt um Besucher zu begrüßen, zu unterhalten und zu informieren.	gelassen
Ab und zu diene ich sogar als helfende Hand im Unterricht.	bereit
Auf meinen Reisen habe ich daher 20 Sprachen gelernt und kann mich durch 4 Richtmikrofone und Lautsprecher perfekt verständigen.	begeistert
Hello! Bonjour! Hola! Konichiwa!	begeistert
Mittlerweile lebe ich schon in der 6. Generation.	bewundernd
Ich freue mich schon auf die Zukunft und kann es kaum erwarten noch mehr zu reisen und zu lernen.	begeistert
Ende des 19. Jahrhunderts hatten die Menschen vor allem in den ländlichen Gebieten Deutschlands kaum noch Hoffnung, dass sich ihre Lebensverhältnisse sich verbessern würden.	neutral
Einige waren bereits nach Amerika ausgewandert, weil sie sich dort eine neue Lebensperspektive versprachen.	neutral
Bedrückt betrat Werner Helfrich niedergeschlagen das Haus.	neutral
Der Vater ging zum Küchentisch und setzte sich und stützte den Kopf mit den Händen ab.	traurig
Ein glückliches Gesicht machte er nicht.	traurig
Else, seine Frau, bereits mit Ende dreißig war schon schwer vom mühseligen Leben gekennzeichnet, ging um den Tisch herum und stellte sich vor ihren Mann.	traurig
Sie ließ ihm noch ein paar Minuten Zeit, um sich vom beschwerlichen Weg aus der Stadt auszuruhen.	neutral
Dann beugte sie sich zu ihm herunter und sagte:	neutral
Der Vater antwortete:	neutral
Ich weiß wirklich nicht mehr, wie es weitergehen soll.	traurig
Bald muss die Brauerei geschlossen werden.	traurig
Überall wo ich war, habe ich von den gleichen Problemen gehört.	traurig
Keine Arbeit, keine Geschäfte.	traurig
Ich habe alles versucht.	traurig
Nichts hat sich geändert.	traurig
Ich weiß wirklich nicht weiter.	traurig
Christian, der Sohn, unterbricht die Unterhaltung.	neutral
In Amerika werden wir bestimmt eine Zukunft haben.	vertrauend
Ich will auch ganz hart dafür arbeiten.	vertrauend
Christian hat Recht.	vertrauend
Amerika braucht uns Deutsche.	vertrauend
Sie wissen, dass wir fähig sind hart zu arbeiten.	vertrauend
Lass uns das Wagnis angehen.	vertrauend
Ich schreibe morgen an Robert.	vertrauend
Seine Frau umarmte ihn von hinten, drückte seinen Oberkörper an ihren gewölbten Bauch.	begeistert
Ein Jahr später war es endlich so weit.	begeistert
Von dort sollte es dann mit einem der ersten Dampfschiffe nach Nordamerika gehen.	froh
Die ersten 5000 Mark hatten hatten ihnen die Verwandten vorgestreckt.	froh
Das Geld würden sie abarbeiten, wenn sie in Amerika Fuß gefasst hätten.	froh
Auch wenn es ein Aufbruch ins Ungewisse sein sollte.	froh
Sie mussten es einfach versuchen.	froh
als das Wissen die Erde ihres Schönheitsmantels beraubte und die Dichter nicht mehr sangen, außer von verzerrten Phantomen, die mit trüben und nach innen blickenden Augen gesehen wurden;	betrübt
als diese Dinge geschehen waren und kindliche Hoffnungen für immer verflogen waren, gab es einen Mann, der aus diesem Leben ausbrach auf der Suche nach den Orten, wohin die Träume der Welt geflüchtet waren.	bereit
Über den Namen und die Herkunft dieses Mannes ist nur wenig bekannt, denn er stammte aus der wachen Welt; dennoch heißt es, dass beides geheimnisvoll war.	neugierig
Es genügt zu wissen, dass er in einer Stadt mit hohen Mauern wohnte, in der trübes Zwielicht herrschte, und dass er sich den ganzen Tag inmitten von Schatten und Aufruhr abmühte und abends nach Hause in ein Zimmer kam, dessen einziges Fenster sich nicht zu den Feldern und Hainen hin öffnete, sondern zu einem dunklen Hof, wo andere Fenster in trister Verzweiflung auf ihn starrten.	betrübt
Von diesem Raum aus konnte man nur Wände und Fenster sehen, außer manchmal, wenn man sich weit hinauslehnte und die vorüberziehenden kleinen Sterne am Himmel erblickte.	nachdenklich
Und weil bloße Wände und Fenster einen Mann, der viel träumt und liest, bald in den Wahnsinn treiben mussten, lehnte sich der Bewohner dieses Zimmers Nacht für Nacht hinaus und blickte in den Himmel, um einen Blick auf einige Fragmente von Dingen jenseits der wachen Welt und des Grauens der großen Städte zu werfen.	nachdenklich
Nach einigen Jahren begann er, den langsam dahingleitenden Sternen Namen zu geben und ihnen in der Fantasie zu folgen, wenn sie bedauerlicherweise aus dem Blickfeld glitten;	bewundernd
bis sich sein Blick schließlich für viele geheime Einblicke öffnete, deren Existenz kein gewöhnlicher Mensch erahnen kann.	erstaunt
Und eines Nachts wurde eine gewaltige Spalte geöffnet, und der traumverhangene Himmel schwoll zum Fenster des einsamen Beobachters hinab, um sich mit der dichten Luft seines Zimmers zu verbinden und ihn zu einem Teil ihres fabelhaften Wunders zu machen.	erstaunt
Opiatische Ozeane strömten dorthin, von Sonnen bestrahlt, die das Auge vielleicht nie erblicken wird, und in ihren Strudeln befanden sich seltsame Delfine und Meeresnymphen von unvergesslichen Tiefen.	erstaunt
und für Tage, die nicht in den Kalendern der Menschen gezählt werden, trugen ihn die Gezeiten ferner Sphären sanft zu den Träumen, nach denen er sich sehnte;	gelassen
den Träumen, die die Menschen verloren haben.	nachdenklich
Und im Laufe vieler Tage ließen sie ihn zärtlich an einem grünen Sonnenaufgangsufer schlafen;	vertrauend
ein grünes Ufer, das nach Lotusblüten duftete und von roten Seerosen bedeckt war.	gelassen
Im Tal von Nis scheint der verwünschte abnehmende Mond dünn und sein Licht bahnt sich mit schwachen Hörnern einen Weg durch das giftige Laub eines großen Upas-Baumes.	neutral
Und in den Tiefen des Tals, die das Licht nicht erreicht, treffen sich Gestalten, die sich nicht treffen sollten, um nicht gesehen zu werden.	achtsam
Jeder Hang ist von Gewächsen bedeckt, böse Reben und Pflanzen kriechen zwischen den Steinen der verfallenen Paläste, winden sich eng um zerbrochene Säulen und seltsame Monolithen und brechen das Marmorpflaster auf, das von vergessenen Händen gelegt wurde.	nachdenklich
Und in den gigantischen Bäumen, die in den bröckelnden Höfen wachsen, springen kleine Affen, während sich in und aus den tiefen Schatzkammern Giftschlangen und andere schuppige Wesen ohne Namen winden.	neutral
Für die Ewigkeit haben ihre Erbauer sie errichtet, und tatsächlich stehen sie noch prachtvoll, und unter ihnen hat die graue Kröte ihre Behausung.	bewundernd
Ganz unten im Tal liegt der Fluss Than, dessen Wasser schleimig und mit Unkraut gefüllt ist.	angewidert
Aus verborgenen Quellen entspringt er, und zu unterirdischen Grotten fließt er, sodass selbst der Dämon des Tals nicht weiß, warum sein Wasser rot ist, noch wohin es fließt.	nachdenklich
Der Dschinn, der in den Mondstrahlen spukt, sprach zum Dämon des Tals und sagte: "Ich bin alt und vergesse viel.	nachdenklich
Sage mir die Taten und das Aussehen und den Namen derer, die diese Dinge aus Stein gebaut haben."	neugierig
Der Dämon antwortete: "Ich bin das Gedächtnis und weiß von den Überlieferungen der Vergangenheit, aber auch ich bin alt.	nachdenklich
Diese Wesen waren wie die Wasser des Flusses Than, nicht zu verstehen.	nachdenklich
An ihre Taten erinnere ich mich nicht, denn sie waren nur von kurzer Dauer.	betrübt
An ihr Aussehen erinnere ich mich nur schwach, denn es glich dem der kleinen Affen in den Bäumen.	nachdenklich
An ihren Namen erinnere ich mich deutlich, diese Wesen von gestern wurden Mensch genannt."	nachdenklich
So flog der Dschinn zurück zum dünnen gehörnten Mond, und der Dämon schaute aufmerksam auf einen kleinen Affen in einem Baum, der in einem bröckelnden Hof wuchs.	neutral
Die Luft in deinem Helm ist feucht von deinem Atem.	achtsam
Du stehst allein in der dekomprimierten Luftschleuse der Landekapsel, die Stimme deines Missionskommandanten knackt in deinem Ohr.	achtsam
Aber du hörst sie kaum.	nachdenklich
Dieser Planet beherbergt Leben, denkst du.	nachdenklich
Das äußere Bullauge der Luftschleuse ist beschlagen, aber durch das dicke Aluminiumglas kann man Orange und Grüntöne sehen.	neugierig
Auf diesem Planeten gibt es Leben.	begeistert
Ihr alle habt achtzehn Jahre im Kältespeicher geschlafen, um so weit zu kommen, und jetzt seid ihr hier.	bereit
Du öffnest die Luftschleuse mit deinen Handschuhen aus Polymermaschengewebe – und Gott sei Dank konnte die Erde dünnere Anzüge erfinden, so dass du sie vor der Landung mit einem 3D-Drucker herstellen konntest.	froh
Du möchtest nichts verpassen, was diese Welt zu bieten hat.	neugierig
Die Luke der Luftschleuse öffnet sich, und du blickst um dich.	neugierig
Der Himmel ist grün wie Kupferpatina.	erstaunt
Der Boden ist bronzefarben, staubig zwischen aufkeimenden, metallischen Pflanzen.	erstaunt
Es weht eine Brise - du spürst, wie sie an deiner Anzughose zerrt.	achtsam
Du trittst hinaus, die Rampe hinunter, und unter deinen Stiefeln knirscht kalkhaltiger Kies.	neutral
Schüttelfrost läuft dir die Arme hoch und den Rücken hinunter, und du drehst dich so weit wie möglich im Kreis, ohne dass dir die Sicht durch die sperrige, graue Landekapsel mit ihren weißen Earth Forward-Firmenlogos versperrt wird.	neutral
Von felsigen Hügeln und metallischem Laub - nicht grün, weil es nicht grün ist.	neugierig
Aber das hier – selbst durch deine durchsichtige, fast 360-Grad-Sichtscheibe hindurch – lässt sich nicht mit den Bildern vergleichen.	erstaunt
Oder sogar mit VR.	neutral
Du willst deinen Helm abnehmen und losrennen.	neugierig
Du möchtest deine Handschuhe ausziehen und deine Finger in den Boden graben.	bereit
Die Luft ist giftig und für Menschen zu heiß.	besorgt
Wenn du den Boden berührst, würdest du dir die Finger verbrennen.	nachdenklich
Sie kann natürlich alles sehen, was du siehst.	neutral
Du überträgst die Aufnahmen an deine fünfköpfige Besatzung, und diese Übertragung wird gebündelt und in einem Datenstrom zurück zur Erde geschickt.	neutral
Es wird fünf Jahre dauern, bis sie dort ankommt, aber sie wird ankommen.	vertrauend
Und jeder wird diesen Moment sehen.	begeistert
Deinen ersten Moment.	begeistert
Jedermanns ersten Moment auf dieser Welt.	begeistert
Du öffnest den Mund, um zu antworten, dein Verstand greift nach etwas Routine für diese Routinefrage, denn sonst hast du keine Worte.	verwirrt
Aber etwas, das zu deiner Rechten aufleuchtet, erregt deine Aufmerksamkeit.	überrascht
Du blinzelst, und der Fokussierungsmechanismus im HUD deines Helms zoomt heran, wobei er einen Moment pixelig wird, bis sich das Bild in eine sperrige, metallische Form auflöst.	neugierig
Du wendest dich ganz der Unstimmigkeit zu und zoomst weiter hinein.	neugierig
Du kannst die geraden Linien, die rechteckigen Winkel von etwas sehen, das definitiv nicht natürlich ist.	erstaunt
Das Bild zeigt die beste Bildqualität, die dein HUD liefern kann, und was du zuerst für eine Verfärbung gehalten hast, löst sich in silber-rote Buchstaben auf.	überrascht
Scharf und eckig, eine Schrift, die kein Mensch je gesehen hat.	erstaunt
Dein Kopfhörer verschmilzt mit den Flüchen deiner Crew.	besorgt
Aber du hörst sie kaum, da dein Herz wieder laut klopft, diesmal in einem anderen Rhythmus.	erstaunt
Solltest du Angst haben?	nachdenklich
Vielleicht, aber in diesem Moment fühlst du dich völlig lebendig.	begeistert
Was auch immer dieses Objekt ist, es ist noch nicht lange hier.	nachdenklich
"Warum haben wir es nicht vom Orbit aus gesehen?	nachdenklich
Oder auf den Drohnenkameras?", fragt der Bordingenieur.	nachdenklich
Der Wind bläst weiterhin Staub und Dreck vom Objekt weg –  es ist definitiv ein Schiff, wie man jetzt an den nach hinten ragenden Spitzen der Triebwerke erkennen kann.	achtsam
Anhand des Umfangs, den du bestimmen kannst, ist das Schiff nicht groß, vielleicht drei- oder viermal so groß wie deine Kapsel, ganz sicher nicht so groß wie dein Schiff im Orbit.	neutral
"Unsere Kapsel landet", sagst du, während du auf das Schiff zugehst.	achtsam
Du zoomst dein HUD heraus, markierst aber in der Ferne die Position des Schiffes.	bereit
Es wäre nicht gut, auf einem Felsen zu stolpern und den Anzug zu zerreißen, bevor du dort ankommst.	achtsam
"Wir haben den Dreck aufgewirbelt, als wir gelandet sind, der Wind erledigt den Rest."	gelassen
Aber es war noch nicht ganz bedeckt, oder?	nachdenklich
Nur eine oberflächliche Schicht.	neutral
Wie viele Tage oder Wochen dauerte es auf dieser staubigen Ebene, bis sich eine oberflächliche Schicht angesammelt hatte?	nachdenklich
Wer waren sie?	nachdenklich
Sicherlich keine Menschen.	neugierig
"He! Wo wollen Sie hin?", schreit Commander Wang.	verärgert
"Zurück in die Kapsel, wir schicken Drohnen aus, um das zu untersuchen.	gereizt
Ich verbiete Ihnen, sich dem Schiff zu nähern."	gereizt
Du weißt, dass es deine Karriere kosten wird, einen solchen Befehl zu missachten.	akzeptierend
Oder vielleicht wirst du, wenn dieses Video auf der Erde ankommt, die größte Social-Media-Sensation aller Zeiten sein.	nachdenklich
Nichts von all dem spielt eine Rolle, also du einen Schritt nach dem anderen machst und dich dem Schiff näherst.	gelassen
Weil du der erste Mensch auf einem Exoplaneten bist und du wirst der erste Mensch sein, der ein Exo-Raumschiff berührt.	begeistert
Um möglicherweise in das Innere des Raumschiffs zu blicken.	begeistert
Du kamst hierher, um Leben zu finden, denn die Erdsonden haben Leben auf dieser Welt entdeckt.	begeistert
Und es gibt Leben - die heimischen Metallpflanzen, die wimmelnden Mikroorganismen in den Ozeanen und Teichen und die wuselnden Makroorganismen, die typischerweise nachts herauskommen.	bewundernd
Du hast diesen Planeten während des Tageslichts betreten und einen Schnappschuss gemacht für die Menschen auf der Erde.	bewundernd
Für den herrlichen Panoramablick, den Earth Forward als VR-Erlebnis lizenzieren und für Millionen verkaufen kann.	neutral
Die ganze Arbeit war für die Nacht geplant, wenn die Hitze nicht so intensiv ist und man die Raumkapseln mit mehr Zeit zwischen den Aufladungen der Anzüge nach unten schicken und aufstellen kann.	nachdenklich
Aber die soziale Eitelkeit der Erde hatte dich am brennenden Tag herausgebracht, das Versprechen von Einschaltquoten und viralem Content.	angewidert
Du bist hergekommen, um das Leben auf dieser Welt zu finden, aber du hast auch ein Leben jenseits dieser Welt gefunden.	nachdenklich
Und vielleicht ist dieses Leben immer noch hier.	nachdenklich
Vielleicht bist du der Erste, der es kennenlernt.	begeistert
"Nun seid brave Kinder", sagte Frau Lee, "während ich weg bin und macht keinen Unfug".	achtsam
Herr und Frau Lee gingen für einen Tag fort und ließen ihre beiden Kinder, John zehn Jahre alt und Alice zwei Jahre alt, zu Hause.	neutral
"Ja", antwortete John.	akzeptierend
Sobald die Eltern das Haus verlassen hatten, gingen die Kinder in den Keller und John begann, im Plunder zu wühlen, während die kleine Alice an der Wand lehnte und John beobachtete.	neutral
Als John ein Boot aus Holzbrettern bastelte, stieß das kleine Mädchen einen durchdringenden Schrei aus, als die Ziegelsteine hinter ihr zerbröckelten.	erschrocken
Sobald ihre Schreie verstummten, sagte sie, "die Mauer ist verschwunden".	verwirrt
John ging auf das Loch in der Wand zu und sah, dass sich ein Gang vor ihnen geöffnet hatte.	neugierig
Er sagte zu dem kleinen Mädchen, "Lass uns nachsehen, was das ist".	neugierig
"Ja", sagte sie, und sie betraten den Gang, in dem sie aufrecht stehen konnten.	neugierig
Der Gang war länger, als sie sehen konnten.	erstaunt
Die Wände waren aus Gips, an der Decke und auf dem Boden war nichts zu sehen, außer einer Kiste.	neugierig
Sie untersuchten die Kiste und stellten fest, dass sie leer war.	neutral
Sie gingen weiter, bald war kein Gips mehr an den Wänden und sie kamen in eine Höhle.	neutral
Bald fanden sie eine schwere, kleine Schachtel, die John aufhob und mit sich trug.	neutral
Kurz darauf kamen sie an einem Boot vorbei, in dem zwei Ruder lagen.	neutral
Bald endete der Gang für sie jedoch abrupt.	verwirrt
John räumte das Hindernis aus dem Weg und zu seinem Entsetzen floss nun Wasser in Strömen in den Gang.	erschrocken
John war ein erfahrener Schwimmer, also nahm er einen tiefen Atemzug und versuchte das Boot erreichen, aber mit der Schatulle und seiner Schwester in seinen Armen kam es ihm unmöglich vor.	besorgt
Dann sah er, wie das Boot auf ihn zutrieb, und ergriff es.	bereit
Das Nächste, an das er sich erinnern konnte, war, dass er sich an der Oberfläche befand und sich fest an den Körper seiner Schwester und die mysteriöse Schatulle klammerte.	neutral
Er konnte sich nicht erinnern, wie das Wasser in die Höhle kam, aber eine große Gefahr drohte ihnen, wenn es weiter steigen würde.	ängstlich
Er setzte dies schnell in die Tat um, hob dann den nun leblosen Körper seiner Schwester in das Boot, und kletterte schließlich selbst hinein.	bereit
Er paddelte den Gang hinunter.	bereit
Seine Kerze, die vom Wasser gelöscht wurde, und der tote Körper lagen neben ihm.	betrübt
Er eilte mit dem toten Körper die Treppe hinauf, um seine Eltern zu suchen, und erzählte ihnen die ganze Geschichte.	traurig
Die Beerdigung von Alice nahm so viel Zeit in Anspruch, dass John die Schatulle ganz vergaß - aber als er sie öffnete, fand er einen großen Goldbrocken, der etwa 10.000 Dollar wert war.	überrascht
Genug, um für alles außer den Tod seiner Schwester zu bezahlen.	traurig
Wir trafen uns wie zwei Galaxien, die auf der Tanzfläche von Prinz Je-Haran Em-Groths Tri-Union-Afterparty zusammen driften, verfangen in der Gravitation des Anderen.	bewundernd
Wir trugen dasselbe Kleid - ich war zu spät gekommen, und im Konsulatskomplex der Menschen gab es nur ein Geschäft für formelle Kleidung;	neutral
du wolltest etwas Anderes und Neues, nachdem du den ganzen Tag für die Hochzeit deines Vaters in enge Gewänder gehüllt warst.	gereizt
