text	label
Aber die Stadtmaus, durch die vielen gewohnten Leckereien verwöhnt, beroch und benagte die Speisen nur sehr wenig	überrascht
und stellte sich der Höflichkeit halber so, als wenn es ihr schmecke, 	vertrauend
konnte aber doch nicht umhin die Gastgeberin merken zu lassen, dass alles sehr wenig nach ihrem Geschmack gewesen sei.  	angewidert
""Du bist eine recht große Törin"", sprach sie zu ihr, 	angewidert
Gehe mit mir in die Stadt unter Menschen, dort hast du Vergnügen und Überfluss."" 	froh
Die Landmaus war bald entschlossen und machte sich zum Mitgehen bereit.	froh
Schnell hatten sie die Stadt erreicht, und die Städterin führte sie nun in einen Palast, 	bereit
sie gingen in den Speisesaal, wo sie noch die Überbleibsel eines herrlichen Abendschmauses vorfanden. 	überrascht
Die Stadtmaus führte ihre Freundin nun zu einem prachtvollen, mit Damast überzogenen Sessel, 	vertrauend
bat sie, Platz zu nehmen, und legte ihr von den leckeren Speisen vor. 	vertrauend
Lange nötigen ließ sich die Landmaus nicht, sondern verschlang mit Heißhunger die ihr dargereichten Leckerbissen.  	vertrauend
Ganz entzückt war sie davon und wollte eben in Lobsprüche ausbrechen, 	froh
als sich plötzlich die Flügeltüren öffneten und eine Schar Diener hereinstürzte um die Reste des Mahles zu verzehren.	überrascht
und die Landmaus, unbekannt in dem großen Hause, Bestürzt und zitternd flohen beide Freundinnen, rettete sich noch mit Mühe in eine Ecke der Stube.  	ängstlich
Kaum hatte sich die Dienerschaft entfernt, als sie auch schon wieder hervorkroch und noch vor Schrecken zitternd zu ihrer Freundin sprach: 	ängstlich
""Lebe wohl! Einmal und nie wieder! 	verärgert
Lieber will ich meine ärmliche Nahrung in Frieden genießen, als hier bei den ausgesuchtesten Speisen schwelgen und stets für mein Leben fürchten müssen.""  	verärgert
Genügsamkeit und Zufriedenheit macht glücklicher als Reichtum und Überfluss unter großen Sorgen.	vertrauend
Ich möchte mich dir gerne kurz vorstellen und dich auf meine Reise mitnehmen.	bereit
Meine Reise begann vor vielen Jahren in Frankreich als eine kleine Gruppe von Menschen, die Aldebarans, mich erschufen.	gelassen
Es war eine aufregende und nicht immer einfache Zeit aber die Mühe hat sich gelohnt.	nachdenklich
2006 bin ich endlich in der Menschenwelt angekommen.	begeistert
Ich habe schon viel erlebt und durfte auch schon viel in der Welt umherreisen.	begeistert
Am Anfang meiner Karriere begann ich mit der Arbeit als Portier.	gelassen
Ich arbeitete in einem Luxushotel in Paris und begrüßte täglich Gäste aus vielen verschiedenen Ländern.	froh
Meine Freunde haben mir zwei 2D Kameras gegeben, um alle meine neuen Bekanntschaften widerzuerkennen. 	froh
Schau mal was ich kann.	begeistert
Dabei helfen mir 26 Freiheitsgrade die es mir ermöglichen, mich zu bewegen und mich an meine Umgebung anzupassen	gelassen
Schon Damals arbeitete ich sehr gerne als Assistenz im Hotel.	gelassen
Besonders gerne wurde ich auch in Unternehmen und Gesundheitszentren  eingesetzt um Besucher zu begrüßen, zu unterhalten und zu informieren.	gelassen
Ab und zu diene ich sogar als helfende Hand im Unterricht.	bereit
Auf meinen Reisen habe ich daher 20 Sprachen gelernt und kann mich durch 4 Richtmikrofone und Lautsprecher perfekt verständigen.	begeistert
Hello! Bonjour! Hola! Konichiwa!	begeistert
Mittlerweile lebe ich schon in der 6. Generation.	bewundernd
Ich freue mich schon auf die Zukunft und kann es kaum erwarten noch mehr zu reisen und zu lernen.	begeistert
Einige waren bereits nach Amerika ausgewandert, weil sie sich dort eine neue Lebensperspektive versprachen.	neutral
Bedrückt betrat Werner Helfrich niedergeschlagen das Haus.	neutral
Christian, sein Ältester mit sechzehn, hatte ihm die schweren Arbeitskoffer abgenommen.	neutral
Der Vater ging zum Küchentisch und setzte sich und stützte den Kopf mit den Händen ab.	traurig
Ein glückliches Gesicht machte er nicht.	traurig
Else, seine Frau, bereits mit Ende dreißig war schon schwer vom mühseligen Leben gekennzeichnet, ging um den Tisch herum und stellte sich vor ihren Mann.	traurig
Sie ließ ihm noch ein paar Minuten Zeit, um sich vom beschwerlichen Weg aus der Stadt auszuruhen.	neutral
Ist das Geschäft wieder so schlecht verlaufen?	traurig
Der Vater antwortete:	neutral
Schlecht?	traurig
Ich weiß wirklich nicht mehr, wie es weitergehen soll.	traurig
Bald muss die Brauerei geschlossen werden.	traurig
Es geht uns nicht allein so.	traurig
Ich habe alles versucht.	traurig
Nichts hat sich geändert.	traurig
Ich weiß wirklich nicht weiter.	traurig
Christian, der Sohn, unterbricht die Unterhaltung.	neutral
In Amerika werden wir bestimmt eine Zukunft haben.	vertrauend
Ich will auch ganz hart dafür arbeiten.	vertrauend
Christian hat Recht.	vertrauend
Amerika braucht uns Deutsche.	vertrauend
Sie wissen, dass wir fähig sind hart zu arbeiten.	vertrauend
Lass uns das Wagnis angehen.	vertrauend
Ich schreibe morgen an Robert.	vertrauend
Seine Frau umarmte ihn von hinten, drückte seinen Oberkörper an ihren gewölbten Bauch.	begeistert
Ein Jahr später war es endlich so weit.	begeistert
Die Familie machte sich mit Sack und Pack auf nach Hamburg.	begeistert
Von dort sollte es dann mit einem der ersten Dampfschiffe nach Nordamerika gehen.	froh
Die ersten 5000 Mark hatten hatten ihnen die Verwandten vorgestreckt.	froh
Das Geld würden sie abarbeiten, wenn sie in Amerika Fuß gefasst hätten.	froh
Auch wenn es ein Aufbruch ins Ungewisse sein sollte.	froh
Sie mussten es einfach versuchen.	froh
als graue Städte sich zu rauchigen Himmeln emporhoben, hohe Türme, grimmig und hässlich, in deren Schatten niemand von der Sonne oder den blühenden Frühlingswiesen träumen konnte;	nachdenklich
als das Wissen die Erde ihres Schönheitsmantels beraubte und die Dichter nicht mehr sangen, außer von verzerrten Phantomen, die mit trüben und nach innen blickenden Augen gesehen wurden;	betrübt
als diese Dinge geschehen waren und kindliche Hoffnungen für immer verflogen waren, gab es einen Mann, der aus diesem Leben ausbrach auf der Suche nach den Orten, wohin die Träume der Welt geflüchtet waren.	bereit
Über den Namen und die Herkunft dieses Mannes ist nur wenig bekannt, denn er stammte aus der wachen Welt; dennoch heißt es, dass beides geheimnisvoll war.	neugierig
Es genügt zu wissen, dass er in einer Stadt mit hohen Mauern wohnte, in der trübes Zwielicht herrschte, und dass er sich den ganzen Tag inmitten von Schatten und Aufruhr abmühte und abends nach Hause in ein Zimmer kam, dessen einziges Fenster sich nicht zu den Feldern und Hainen hin öffnete, sondern zu einem dunklen Hof, wo andere Fenster in trister Verzweiflung auf ihn starrten.	betrübt
Von diesem Raum aus konnte man nur Wände und Fenster sehen, außer manchmal, wenn man sich weit hinauslehnte und die vorüberziehenden kleinen Sterne am Himmel erblickte.	nachdenklich
Und weil bloße Wände und Fenster einen Mann, der viel träumt und liest, bald in den Wahnsinn treiben mussten, lehnte sich der Bewohner dieses Zimmers Nacht für Nacht hinaus und blickte in den Himmel, um einen Blick auf einige Fragmente von Dingen jenseits der wachen Welt und des Grauens der großen Städte zu werfen.	nachdenklich
Nach einigen Jahren begann er, den langsam dahingleitenden Sternen Namen zu geben und ihnen in der Fantasie zu folgen, wenn sie bedauerlicherweise aus dem Blickfeld glitten;	bewundernd
bis sich sein Blick schließlich für viele geheime Einblicke öffnete, deren Existenz kein gewöhnlicher Mensch erahnen kann.	erstaunt
Und eines Nachts wurde eine gewaltige Spalte geöffnet, und der traumverhangene Himmel schwoll zum Fenster des einsamen Beobachters hinab, um sich mit der dichten Luft seines Zimmers zu verbinden und ihn zu einem Teil ihres fabelhaften Wunders zu machen.	erstaunt
Wilde Ströme von violetter Mitternachtssonne, die wie Goldstaub glitzerten, Strudel aus Staub und Feuer, die aus den entlegensten Welten hervorquollen und schwer von Düften von jenseits der Welten bedeckt waren, strömten in diesen Raum.	begeistert
Opiatische Ozeane strömten dorthin, von Sonnen bestrahlt, die das Auge vielleicht nie erblicken wird, und in ihren Strudeln befanden sich seltsame Delfine und Meeresnymphen von unvergesslichen Tiefen.	erstaunt
und für Tage, die nicht in den Kalendern der Menschen gezählt werden, trugen ihn die Gezeiten ferner Sphären sanft zu den Träumen, nach denen er sich sehnte;	gelassen
den Träumen, die die Menschen verloren haben.	nachdenklich
Und im Laufe vieler Tage ließen sie ihn zärtlich an einem grünen Sonnenaufgangsufer schlafen;	vertrauend
ein grünes Ufer, das nach Lotusblüten duftete und von roten Seerosen bedeckt war.	gelassen
Im Tal von Nis scheint der verwünschte abnehmende Mond dünn und sein Licht bahnt sich mit schwachen Hörnern einen Weg durch das giftige Laub eines großen Upas-Baumes.	neutral
Und in den Tiefen des Tals, die das Licht nicht erreicht, treffen sich Gestalten, die sich nicht treffen sollten, um nicht gesehen zu werden.	achtsam
Jeder Hang ist von Gewächsen bedeckt, böse Reben und Pflanzen kriechen zwischen den Steinen der verfallenen Paläste, winden sich eng um zerbrochene Säulen und seltsame Monolithen und brechen das Marmorpflaster auf, das von vergessenen Händen gelegt wurde.	nachdenklich
Und in den gigantischen Bäumen, die in den bröckelnden Höfen wachsen, springen kleine Affen, während sich in und aus den tiefen Schatzkammern Giftschlangen und andere schuppige Wesen ohne Namen winden.	neutral
Riesig sind die Steine, die unter Decken von feuchtem Moos schlafen, und mächtig waren die Wände, von denen sie fielen.	bewundernd
Ganz unten im Tal liegt der Fluss Than, dessen Wasser schleimig und mit Unkraut gefüllt ist.	angewidert
Sage mir die Taten und das Aussehen und den Namen derer, die diese Dinge aus Stein gebaut haben."	neugierig
Der Dämon antwortete: "Ich bin das Gedächtnis und weiß von den Überlieferungen der Vergangenheit, aber auch ich bin alt.	nachdenklich
Diese Wesen waren wie die Wasser des Flusses Than, nicht zu verstehen.	nachdenklich
An ihre Taten erinnere ich mich nicht, denn sie waren nur von kurzer Dauer.	betrübt
An ihr Aussehen erinnere ich mich nur schwach, denn es glich dem der kleinen Affen in den Bäumen.	nachdenklich
An ihren Namen erinnere ich mich deutlich, diese Wesen von gestern wurden Mensch genannt."	nachdenklich
So flog der Dschinn zurück zum dünnen gehörnten Mond, und der Dämon schaute aufmerksam auf einen kleinen Affen in einem Baum, der in einem bröckelnden Hof wuchs.	neutral
Aber du hörst sie kaum.	nachdenklich
Dieser Planet beherbergt Leben, denkst du.	nachdenklich
Das äußere Bullauge der Luftschleuse ist beschlagen, aber durch das dicke Aluminiumglas kann man Orange und Grüntöne sehen.	neugierig
Ihre Stimme ist höher als sonst und verrät ihre eigene Aufregung.	erstaunt
Du möchtest nichts verpassen, was diese Welt zu bieten hat.	neugierig
Die Luke der Luftschleuse öffnet sich, und du blickst um dich.	neugierig
Du stehst nur da und starrst, ehe du nach draußen gehst.	bewundernd
Der Himmel ist grün wie Kupferpatina.	erstaunt
Der Boden ist bronzefarben, staubig zwischen aufkeimenden, metallischen Pflanzen.	erstaunt
Es weht eine Brise - du spürst, wie sie an deiner Anzughose zerrt.	achtsam
Du trittst hinaus, die Rampe hinunter, und unter deinen Stiefeln knirscht kalkhaltiger Kies.	neutral
Schüttelfrost läuft dir die Arme hoch und den Rücken hinunter, und du drehst dich so weit wie möglich im Kreis, ohne dass dir die Sicht durch die sperrige, graue Landekapsel mit ihren weißen Earth Forward-Firmenlogos versperrt wird.	neutral
Es ist ein weites Panorama der Einsamkeit.	akzeptierend
Von felsigen Hügeln und metallischem Laub - nicht grün, weil es nicht grün ist.	neugierig
Du hast Bilder von den Sonden gesehen, die Earth Forward schickte, bevor sie dich und deine Crew entsandten.	neutral
Aber das hier – selbst durch deine durchsichtige, fast 360-Grad-Sichtscheibe hindurch – lässt sich nicht mit den Bildern vergleichen.	erstaunt
Oder sogar mit VR.	neutral
Du willst deinen Helm abnehmen und losrennen.	neugierig
Du möchtest deine Handschuhe ausziehen und deine Finger in den Boden graben.	bereit
Aber du tust es nicht.	verwirrt
Die Luft ist giftig und für Menschen zu heiß.	besorgt
Wenn du den Boden berührst, würdest du dir die Finger verbrennen.	nachdenklich
Du überträgst die Aufnahmen an deine fünfköpfige Besatzung, und diese Übertragung wird gebündelt und in einem Datenstrom zurück zur Erde geschickt.	neutral
Es wird fünf Jahre dauern, bis sie dort ankommt, aber sie wird ankommen.	vertrauend
Deinen ersten Moment.	begeistert
Jedermanns ersten Moment auf dieser Welt.	begeistert
Du öffnest den Mund, um zu antworten, dein Verstand greift nach etwas Routine für diese Routinefrage, denn sonst hast du keine Worte.	verwirrt
"Was zum..."	erschrocken
Du wendest dich ganz der Unstimmigkeit zu und zoomst weiter hinein.	neugierig
Dein HUD ist fast im Bildbereich.	neugierig
Du kannst die geraden Linien, die rechteckigen Winkel von etwas sehen, das definitiv nicht natürlich ist.	erstaunt
Das Bild zeigt die beste Bildqualität, die dein HUD liefern kann, und was du zuerst für eine Verfärbung gehalten hast, löst sich in silber-rote Buchstaben auf.	überrascht
Dein Kopfhörer verschmilzt mit den Flüchen deiner Crew.	besorgt
Aber du hörst sie kaum, da dein Herz wieder laut klopft, diesmal in einem anderen Rhythmus.	erstaunt
Solltest du Angst haben?	nachdenklich
Vielleicht, aber in diesem Moment fühlst du dich völlig lebendig.	begeistert
"Warum haben wir es nicht vom Orbit aus gesehen?	nachdenklich
Oder auf den Drohnenkameras?", fragt der Bordingenieur.	nachdenklich
"Ernsthaft, wie konnten wir das übersehen?"	verärgert
Der Wind bläst weiterhin Staub und Dreck vom Objekt weg –  es ist definitiv ein Schiff, wie man jetzt an den nach hinten ragenden Spitzen der Triebwerke erkennen kann.	achtsam
"Unsere Kapsel landet", sagst du, während du auf das Schiff zugehst.	achtsam
Du zoomst dein HUD heraus, markierst aber in der Ferne die Position des Schiffes.	bereit
Es wäre nicht gut, auf einem Felsen zu stolpern und den Anzug zu zerreißen, bevor du dort ankommst.	achtsam
Aber es war noch nicht ganz bedeckt, oder?	nachdenklich
Nur eine oberflächliche Schicht.	neutral
Wie viele Tage oder Wochen dauerte es auf dieser staubigen Ebene, bis sich eine oberflächliche Schicht angesammelt hatte?	nachdenklich
Wie lange waren diejenigen, die das Schiff gelandet hatten – oder abgestürzt waren – schon hier?	nachdenklich
Sicherlich keine Menschen.	neugierig
"He! Wo wollen Sie hin?", schreit Commander Wang.	verärgert
"Zurück in die Kapsel, wir schicken Drohnen aus, um das zu untersuchen.	gereizt
Ich verbiete Ihnen, sich dem Schiff zu nähern."	gereizt
Oder vielleicht wirst du, wenn dieses Video auf der Erde ankommt, die größte Social-Media-Sensation aller Zeiten sein.	nachdenklich
Nichts von all dem spielt eine Rolle, also du einen Schritt nach dem anderen machst und dich dem Schiff näherst.	gelassen
Um möglicherweise in das Innere des Raumschiffs zu blicken.	begeistert
Du kamst hierher, um Leben zu finden, denn die Erdsonden haben Leben auf dieser Welt entdeckt.	begeistert
Und es gibt Leben - die heimischen Metallpflanzen, die wimmelnden Mikroorganismen in den Ozeanen und Teichen und die wuselnden Makroorganismen, die typischerweise nachts herauskommen.	bewundernd
Für den herrlichen Panoramablick, den Earth Forward als VR-Erlebnis lizenzieren und für Millionen verkaufen kann.	neutral
Die ganze Arbeit war für die Nacht geplant, wenn die Hitze nicht so intensiv ist und man die Raumkapseln mit mehr Zeit zwischen den Aufladungen der Anzüge nach unten schicken und aufstellen kann.	nachdenklich
Aber die soziale Eitelkeit der Erde hatte dich am brennenden Tag herausgebracht, das Versprechen von Einschaltquoten und viralem Content.	angewidert
Du bist hergekommen, um das Leben auf dieser Welt zu finden, aber du hast auch ein Leben jenseits dieser Welt gefunden.	nachdenklich
Und vielleicht ist dieses Leben immer noch hier.	nachdenklich
"Nun seid brave Kinder", sagte Frau Lee, "während ich weg bin und macht keinen Unfug".	achtsam
"Ja", antwortete John.	akzeptierend
Sobald die Eltern das Haus verlassen hatten, gingen die Kinder in den Keller und John begann, im Plunder zu wühlen, während die kleine Alice an der Wand lehnte und John beobachtete.	neutral
Sobald ihre Schreie verstummten, sagte sie, "die Mauer ist verschwunden".	verwirrt
John ging auf das Loch in der Wand zu und sah, dass sich ein Gang vor ihnen geöffnet hatte.	neugierig
Er sagte zu dem kleinen Mädchen, "Lass uns nachsehen, was das ist".	neugierig
"Ja", sagte sie, und sie betraten den Gang, in dem sie aufrecht stehen konnten.	neugierig
John ging wieder nach oben, öffnete die Küchenschublade und holte zwei Kerzen und einige Streichhölzer, dann traten sie wieder in den Gang.	bereit
Die Wände waren aus Gips, an der Decke und auf dem Boden war nichts zu sehen, außer einer Kiste.	neugierig
Sie untersuchten die Kiste und stellten fest, dass sie leer war.	neutral
Sie gingen weiter, bald war kein Gips mehr an den Wänden und sie kamen in eine Höhle.	neutral
Kurz darauf kamen sie an einem Boot vorbei, in dem zwei Ruder lagen.	neutral
Bald endete der Gang für sie jedoch abrupt.	verwirrt
John war ein erfahrener Schwimmer, also nahm er einen tiefen Atemzug und versuchte das Boot erreichen, aber mit der Schatulle und seiner Schwester in seinen Armen kam es ihm unmöglich vor.	besorgt
Das Nächste, an das er sich erinnern konnte, war, dass er sich an der Oberfläche befand und sich fest an den Körper seiner Schwester und die mysteriöse Schatulle klammerte.	neutral
Ihm kam ein Gedanke: Er könnte das Loch stopfen und so den Wasserstrom stoppen.	nachdenklich
Er setzte dies schnell in die Tat um, hob dann den nun leblosen Körper seiner Schwester in das Boot, und kletterte schließlich selbst hinein.	bereit
Er paddelte den Gang hinunter.	bereit
Es war grausig und unheimlich und absolut dunkel.	ängstlich
Er sah sich nicht weiter um, sondern ruderte um sein Leben.	bereit
Als er das nächste Mal aufblickte, hatte er seinen eigenen Keller erreicht.	erstaunt
Er eilte mit dem toten Körper die Treppe hinauf, um seine Eltern zu suchen, und erzählte ihnen die ganze Geschichte.	traurig
Genug, um für alles außer den Tod seiner Schwester zu bezahlen.	traurig
Wir trafen uns wie zwei Galaxien, die auf der Tanzfläche von Prinz Je-Haran Em-Groths Tri-Union-Afterparty zusammen driften, verfangen in der Gravitation des Anderen.	bewundernd
Unsere Röcke wirbelten wie Kristall auf schwarzem Samt.	begeistert
Wir trugen dasselbe Kleid - ich war zu spät gekommen, und im Konsulatskomplex der Menschen gab es nur ein Geschäft für formelle Kleidung;	neutral
du wolltest etwas Anderes und Neues, nachdem du den ganzen Tag für die Hochzeit deines Vaters in enge Gewänder gehüllt warst.	gereizt
Das Kleid sah an uns beiden fabelhaft aus.	begeistert
Deine Augen strahlten in poliertem Ebenholz und reflektierten die billigen, regenbogenfarbenen LEDs im Saal des Konsulats.	begeistert
Ringe bedeckten schlanke Finger, keiner davon bedeutete, was sie an einer menschlichen Hand bedeuten würden.	bewundernd
Unsere Finger verfingen und verhakten sich und wir wiegten uns zu kitschiger Musik, Menschen und Je-Harana drehten sich zu uns um.	bewundernd
Die Afterparty im menschlichen Konsulat war deine Idee gewesen, eine Geste der diplomatischen Freundschaft.	neutral
Aber es war nicht Freundschaft, die deine Lippen jetzt teilte.	überrascht
"Ich bin Onono Em-Apa Je-Haran", sagtest du.	neutral
Und ich, die angemessen ausgebildete und leicht betrunkene diplomatische Assistentin, die ich war, verbeugte mich vor Ihrer Majestät und verlieh Deiner Schönheit Tiefe.	bewundernd
Lächeln war eine Sache, die unsere Spezies gemeinsam hatte.	nachdenklich
Die Zeit zwischen zwei Laken nach einer Hochzeitsfeier sollte nicht zu mehr werden, nicht mit der Tochter eines Je-Harana-Prinzen, das Konsulat eine Festung auf seiner Welt.	betrübt
Das hätte von Anfang an nicht passieren dürfen, aber du warst es gewesen... du.	besorgt
Du kamst täglich mit deinem Vater in das Büro des Konsuls, und wir haben uns die Hände gereicht, ohne uns je in die Augen zu blicken.	nachdenklich
Nachts haben wir verschlüsselt kommuniziert und uns unsere eigenen Welten ausgemalt.	begeistert
Du hast von den türkis- und orangefarbenen Doppelsonnenuntergänge von Je-Haran Prime erzählt, die kein Mensch je gesehen hat oder sehen würde.	begeistert
