text	label
Die Stadtmaus führte ihre Freundin nun zu einem prachtvollen, mit Damast überzogenen Sessel, 	vertrauend
Lange nötigen ließ sich die Landmaus nicht, sondern verschlang mit Heißhunger die ihr dargereichten Leckerbissen.  	vertrauend
und die Landmaus, unbekannt in dem großen Hause, Bestürzt und zitternd flohen beide Freundinnen, rettete sich noch mit Mühe in eine Ecke der Stube.  	ängstlich
Kaum hatte sich die Dienerschaft entfernt, als sie auch schon wieder hervorkroch und noch vor Schrecken zitternd zu ihrer Freundin sprach: 	ängstlich
""Lebe wohl! Einmal und nie wieder! 	verärgert
Lieber will ich meine ärmliche Nahrung in Frieden genießen, als hier bei den ausgesuchtesten Speisen schwelgen und stets für mein Leben fürchten müssen.""  	verärgert
Genügsamkeit und Zufriedenheit macht glücklicher als Reichtum und Überfluss unter großen Sorgen.	vertrauend
Es freut mich dich kennenzulernen.	froh
Ich möchte mich dir gerne kurz vorstellen und dich auf meine Reise mitnehmen.	bereit
Mein Name ist NAO und ich bin ein humanoider Roboter.	gelassen
Meine Reise begann vor vielen Jahren in Frankreich als eine kleine Gruppe von Menschen, die Aldebarans, mich erschufen.	gelassen
2006 bin ich endlich in der Menschenwelt angekommen.	begeistert
Ich habe schon viel erlebt und durfte auch schon viel in der Welt umherreisen.	begeistert
Am Anfang meiner Karriere begann ich mit der Arbeit als Portier.	gelassen
Durch die Hilfe meiner Freunde in Japan, China und den USA kann ich mich, genauso wie ihr Menschen, stetig weiterentwickeln.	froh
Ich bin sehr sozial und liebe den Kontakt zu Menschen egal ob jung oder alt.	vertrauend
Meine Freunde haben mir zwei 2D Kameras gegeben, um alle meine neuen Bekanntschaften widerzuerkennen. 	froh
Schau mal was ich kann.	begeistert
Schon Damals arbeitete ich sehr gerne als Assistenz im Hotel.	gelassen
Besonders gerne wurde ich auch in Unternehmen und Gesundheitszentren  eingesetzt um Besucher zu begrüßen, zu unterhalten und zu informieren.	gelassen
Ab und zu diene ich sogar als helfende Hand im Unterricht.	bereit
Auf meinen Reisen habe ich daher 20 Sprachen gelernt und kann mich durch 4 Richtmikrofone und Lautsprecher perfekt verständigen.	begeistert
Ende des 19. Jahrhunderts hatten die Menschen vor allem in den ländlichen Gebieten Deutschlands kaum noch Hoffnung, dass sich ihre Lebensverhältnisse sich verbessern würden.	neutral
Bedrückt betrat Werner Helfrich niedergeschlagen das Haus.	neutral
Christian, sein Ältester mit sechzehn, hatte ihm die schweren Arbeitskoffer abgenommen.	neutral
Ein glückliches Gesicht machte er nicht.	traurig
Else, seine Frau, bereits mit Ende dreißig war schon schwer vom mühseligen Leben gekennzeichnet, ging um den Tisch herum und stellte sich vor ihren Mann.	traurig
Dann beugte sie sich zu ihm herunter und sagte:	neutral
Ist das Geschäft wieder so schlecht verlaufen?	traurig
Der Vater antwortete:	neutral
Schlecht?	traurig
Ich weiß wirklich nicht mehr, wie es weitergehen soll.	traurig
Es geht uns nicht allein so.	traurig
Überall wo ich war, habe ich von den gleichen Problemen gehört.	traurig
Keine Arbeit, keine Geschäfte.	traurig
Ich habe alles versucht.	traurig
Nichts hat sich geändert.	traurig
Ich weiß wirklich nicht weiter.	traurig
Vater, lass uns das Angebot von Onkel Robert annehmen.	vertrauend
Ich will auch ganz hart dafür arbeiten.	vertrauend
Christian hat Recht.	vertrauend
Amerika braucht uns Deutsche.	vertrauend
Sie wissen, dass wir fähig sind hart zu arbeiten.	vertrauend
Ich schreibe morgen an Robert.	vertrauend
Seine Frau umarmte ihn von hinten, drückte seinen Oberkörper an ihren gewölbten Bauch.	begeistert
Ein Jahr später war es endlich so weit.	begeistert
Die Familie machte sich mit Sack und Pack auf nach Hamburg.	begeistert
Von dort sollte es dann mit einem der ersten Dampfschiffe nach Nordamerika gehen.	froh
Die ersten 5000 Mark hatten hatten ihnen die Verwandten vorgestreckt.	froh
Auch wenn es ein Aufbruch ins Ungewisse sein sollte.	froh
Sie mussten es einfach versuchen.	froh
Als der Zahn der Zeit über die Welt hereinbrach und das Staunen aus den Köpfen der Menschen verschwand;	nachdenklich
als diese Dinge geschehen waren und kindliche Hoffnungen für immer verflogen waren, gab es einen Mann, der aus diesem Leben ausbrach auf der Suche nach den Orten, wohin die Träume der Welt geflüchtet waren.	bereit
Über den Namen und die Herkunft dieses Mannes ist nur wenig bekannt, denn er stammte aus der wachen Welt; dennoch heißt es, dass beides geheimnisvoll war.	neugierig
Es genügt zu wissen, dass er in einer Stadt mit hohen Mauern wohnte, in der trübes Zwielicht herrschte, und dass er sich den ganzen Tag inmitten von Schatten und Aufruhr abmühte und abends nach Hause in ein Zimmer kam, dessen einziges Fenster sich nicht zu den Feldern und Hainen hin öffnete, sondern zu einem dunklen Hof, wo andere Fenster in trister Verzweiflung auf ihn starrten.	betrübt
Von diesem Raum aus konnte man nur Wände und Fenster sehen, außer manchmal, wenn man sich weit hinauslehnte und die vorüberziehenden kleinen Sterne am Himmel erblickte.	nachdenklich
Und weil bloße Wände und Fenster einen Mann, der viel träumt und liest, bald in den Wahnsinn treiben mussten, lehnte sich der Bewohner dieses Zimmers Nacht für Nacht hinaus und blickte in den Himmel, um einen Blick auf einige Fragmente von Dingen jenseits der wachen Welt und des Grauens der großen Städte zu werfen.	nachdenklich
bis sich sein Blick schließlich für viele geheime Einblicke öffnete, deren Existenz kein gewöhnlicher Mensch erahnen kann.	erstaunt
Und eines Nachts wurde eine gewaltige Spalte geöffnet, und der traumverhangene Himmel schwoll zum Fenster des einsamen Beobachters hinab, um sich mit der dichten Luft seines Zimmers zu verbinden und ihn zu einem Teil ihres fabelhaften Wunders zu machen.	erstaunt
Wilde Ströme von violetter Mitternachtssonne, die wie Goldstaub glitzerten, Strudel aus Staub und Feuer, die aus den entlegensten Welten hervorquollen und schwer von Düften von jenseits der Welten bedeckt waren, strömten in diesen Raum.	begeistert
Opiatische Ozeane strömten dorthin, von Sonnen bestrahlt, die das Auge vielleicht nie erblicken wird, und in ihren Strudeln befanden sich seltsame Delfine und Meeresnymphen von unvergesslichen Tiefen.	erstaunt
Geräuschlose Unendlichkeit wirbelte um den Träumer herum und wehte ihn fort, ohne den Körper auch nur zu berühren, der sich steif aus dem einsamen Fenster lehnte;	bewundernd
und für Tage, die nicht in den Kalendern der Menschen gezählt werden, trugen ihn die Gezeiten ferner Sphären sanft zu den Träumen, nach denen er sich sehnte;	gelassen
den Träumen, die die Menschen verloren haben.	nachdenklich
Und im Laufe vieler Tage ließen sie ihn zärtlich an einem grünen Sonnenaufgangsufer schlafen;	vertrauend
ein grünes Ufer, das nach Lotusblüten duftete und von roten Seerosen bedeckt war.	gelassen
Im Tal von Nis scheint der verwünschte abnehmende Mond dünn und sein Licht bahnt sich mit schwachen Hörnern einen Weg durch das giftige Laub eines großen Upas-Baumes.	neutral
Und in den Tiefen des Tals, die das Licht nicht erreicht, treffen sich Gestalten, die sich nicht treffen sollten, um nicht gesehen zu werden.	achtsam
Riesig sind die Steine, die unter Decken von feuchtem Moos schlafen, und mächtig waren die Wände, von denen sie fielen.	bewundernd
Für die Ewigkeit haben ihre Erbauer sie errichtet, und tatsächlich stehen sie noch prachtvoll, und unter ihnen hat die graue Kröte ihre Behausung.	bewundernd
Ganz unten im Tal liegt der Fluss Than, dessen Wasser schleimig und mit Unkraut gefüllt ist.	angewidert
Aus verborgenen Quellen entspringt er, und zu unterirdischen Grotten fließt er, sodass selbst der Dämon des Tals nicht weiß, warum sein Wasser rot ist, noch wohin es fließt.	nachdenklich
Der Dschinn, der in den Mondstrahlen spukt, sprach zum Dämon des Tals und sagte: "Ich bin alt und vergesse viel.	nachdenklich
Sage mir die Taten und das Aussehen und den Namen derer, die diese Dinge aus Stein gebaut haben."	neugierig
Der Dämon antwortete: "Ich bin das Gedächtnis und weiß von den Überlieferungen der Vergangenheit, aber auch ich bin alt.	nachdenklich
An ihr Aussehen erinnere ich mich nur schwach, denn es glich dem der kleinen Affen in den Bäumen.	nachdenklich
An ihren Namen erinnere ich mich deutlich, diese Wesen von gestern wurden Mensch genannt."	nachdenklich
So flog der Dschinn zurück zum dünnen gehörnten Mond, und der Dämon schaute aufmerksam auf einen kleinen Affen in einem Baum, der in einem bröckelnden Hof wuchs.	neutral
Die Luft in deinem Helm ist feucht von deinem Atem.	achtsam
Du stehst allein in der dekomprimierten Luftschleuse der Landekapsel, die Stimme deines Missionskommandanten knackt in deinem Ohr.	achtsam
Aber du hörst sie kaum.	nachdenklich
Du bist im Begriff, den ersten Schritt zu tun, den ein Mensch in einer Welt außerhalb des Sol-Systems getan hat - dem Heimatsystem der Erde.	begeistert
Das äußere Bullauge der Luftschleuse ist beschlagen, aber durch das dicke Aluminiumglas kann man Orange und Grüntöne sehen.	neugierig
"Okay, Sie haben Erlaubnis zur Landung", sagt Commander Wang.	neutral
Auf diesem Planeten gibt es Leben.	begeistert
Ihre Stimme ist höher als sonst und verrät ihre eigene Aufregung.	erstaunt
Ihr alle habt achtzehn Jahre im Kältespeicher geschlafen, um so weit zu kommen, und jetzt seid ihr hier.	bereit
Du öffnest die Luftschleuse mit deinen Handschuhen aus Polymermaschengewebe – und Gott sei Dank konnte die Erde dünnere Anzüge erfinden, so dass du sie vor der Landung mit einem 3D-Drucker herstellen konntest.	froh
Du möchtest nichts verpassen, was diese Welt zu bieten hat.	neugierig
Die Luke der Luftschleuse öffnet sich, und du blickst um dich.	neugierig
Du stehst nur da und starrst, ehe du nach draußen gehst.	bewundernd
Der Boden ist bronzefarben, staubig zwischen aufkeimenden, metallischen Pflanzen.	erstaunt
Es weht eine Brise - du spürst, wie sie an deiner Anzughose zerrt.	achtsam
Du trittst hinaus, die Rampe hinunter, und unter deinen Stiefeln knirscht kalkhaltiger Kies.	neutral
Schüttelfrost läuft dir die Arme hoch und den Rücken hinunter, und du drehst dich so weit wie möglich im Kreis, ohne dass dir die Sicht durch die sperrige, graue Landekapsel mit ihren weißen Earth Forward-Firmenlogos versperrt wird.	neutral
Es ist ein weites Panorama der Einsamkeit.	akzeptierend
Von felsigen Hügeln und metallischem Laub - nicht grün, weil es nicht grün ist.	neugierig
Du hast Bilder von den Sonden gesehen, die Earth Forward schickte, bevor sie dich und deine Crew entsandten.	neutral
Aber das hier – selbst durch deine durchsichtige, fast 360-Grad-Sichtscheibe hindurch – lässt sich nicht mit den Bildern vergleichen.	erstaunt
Du willst deinen Helm abnehmen und losrennen.	neugierig
Du möchtest deine Handschuhe ausziehen und deine Finger in den Boden graben.	bereit
Aber du tust es nicht.	verwirrt
Die Luft ist giftig und für Menschen zu heiß.	besorgt
Selbst in diesem Anzug kannst du dich nur drei Stunden lang außerhalb der Kapsel aufhalten, bevor die Schutzsysteme des Anzugs durch die extreme Hitzebelastung wieder aufgeladen werden müssen.	besorgt
Wenn du den Boden berührst, würdest du dir die Finger verbrennen.	nachdenklich
"Wie ist Ihr Status?", fragt Commander Wang.	neutral
Sie kann natürlich alles sehen, was du siehst.	neutral
Du überträgst die Aufnahmen an deine fünfköpfige Besatzung, und diese Übertragung wird gebündelt und in einem Datenstrom zurück zur Erde geschickt.	neutral
Es wird fünf Jahre dauern, bis sie dort ankommt, aber sie wird ankommen.	vertrauend
Und jeder wird diesen Moment sehen.	begeistert
Deinen ersten Moment.	begeistert
Jedermanns ersten Moment auf dieser Welt.	begeistert
Du öffnest den Mund, um zu antworten, dein Verstand greift nach etwas Routine für diese Routinefrage, denn sonst hast du keine Worte.	verwirrt
Aber etwas, das zu deiner Rechten aufleuchtet, erregt deine Aufmerksamkeit.	überrascht
Du blinzelst, und der Fokussierungsmechanismus im HUD deines Helms zoomt heran, wobei er einen Moment pixelig wird, bis sich das Bild in eine sperrige, metallische Form auflöst.	neugierig
"Was zum..."	erschrocken
Du wendest dich ganz der Unstimmigkeit zu und zoomst weiter hinein.	neugierig
Dein HUD ist fast im Bildbereich.	neugierig
Du kannst die geraden Linien, die rechteckigen Winkel von etwas sehen, das definitiv nicht natürlich ist.	erstaunt
Scharf und eckig, eine Schrift, die kein Mensch je gesehen hat.	erstaunt
Aber du hörst sie kaum, da dein Herz wieder laut klopft, diesmal in einem anderen Rhythmus.	erstaunt
Solltest du Angst haben?	nachdenklich
Was auch immer dieses Objekt ist, es ist noch nicht lange hier.	nachdenklich
"Warum haben wir es nicht vom Orbit aus gesehen?	nachdenklich
Oder auf den Drohnenkameras?", fragt der Bordingenieur.	nachdenklich
"Ernsthaft, wie konnten wir das übersehen?"	verärgert
Der Wind bläst weiterhin Staub und Dreck vom Objekt weg –  es ist definitiv ein Schiff, wie man jetzt an den nach hinten ragenden Spitzen der Triebwerke erkennen kann.	achtsam
Anhand des Umfangs, den du bestimmen kannst, ist das Schiff nicht groß, vielleicht drei- oder viermal so groß wie deine Kapsel, ganz sicher nicht so groß wie dein Schiff im Orbit.	neutral
"Unsere Kapsel landet", sagst du, während du auf das Schiff zugehst.	achtsam
"Wir haben den Dreck aufgewirbelt, als wir gelandet sind, der Wind erledigt den Rest."	gelassen
Aber es war noch nicht ganz bedeckt, oder?	nachdenklich
Nur eine oberflächliche Schicht.	neutral
Wie viele Tage oder Wochen dauerte es auf dieser staubigen Ebene, bis sich eine oberflächliche Schicht angesammelt hatte?	nachdenklich
Wie lange waren diejenigen, die das Schiff gelandet hatten – oder abgestürzt waren – schon hier?	nachdenklich
Wer waren sie?	nachdenklich
Sicherlich keine Menschen.	neugierig
"He! Wo wollen Sie hin?", schreit Commander Wang.	verärgert
Ich verbiete Ihnen, sich dem Schiff zu nähern."	gereizt
Du weißt, dass es deine Karriere kosten wird, einen solchen Befehl zu missachten.	akzeptierend
Weil du der erste Mensch auf einem Exoplaneten bist und du wirst der erste Mensch sein, der ein Exo-Raumschiff berührt.	begeistert
Um möglicherweise in das Innere des Raumschiffs zu blicken.	begeistert
Und es gibt Leben - die heimischen Metallpflanzen, die wimmelnden Mikroorganismen in den Ozeanen und Teichen und die wuselnden Makroorganismen, die typischerweise nachts herauskommen.	bewundernd
Du hast diesen Planeten während des Tageslichts betreten und einen Schnappschuss gemacht für die Menschen auf der Erde.	bewundernd
Die ganze Arbeit war für die Nacht geplant, wenn die Hitze nicht so intensiv ist und man die Raumkapseln mit mehr Zeit zwischen den Aufladungen der Anzüge nach unten schicken und aufstellen kann.	nachdenklich
Du bist hergekommen, um das Leben auf dieser Welt zu finden, aber du hast auch ein Leben jenseits dieser Welt gefunden.	nachdenklich
Vielleicht bist du der Erste, der es kennenlernt.	begeistert
Herr und Frau Lee gingen für einen Tag fort und ließen ihre beiden Kinder, John zehn Jahre alt und Alice zwei Jahre alt, zu Hause.	neutral
Sobald die Eltern das Haus verlassen hatten, gingen die Kinder in den Keller und John begann, im Plunder zu wühlen, während die kleine Alice an der Wand lehnte und John beobachtete.	neutral
Als John ein Boot aus Holzbrettern bastelte, stieß das kleine Mädchen einen durchdringenden Schrei aus, als die Ziegelsteine hinter ihr zerbröckelten.	erschrocken
Er eilte auf sie zu und zog sie heraus.	besorgt
Sobald ihre Schreie verstummten, sagte sie, "die Mauer ist verschwunden".	verwirrt
John ging auf das Loch in der Wand zu und sah, dass sich ein Gang vor ihnen geöffnet hatte.	neugierig
Er sagte zu dem kleinen Mädchen, "Lass uns nachsehen, was das ist".	neugierig
Der Gang war länger, als sie sehen konnten.	erstaunt
John ging wieder nach oben, öffnete die Küchenschublade und holte zwei Kerzen und einige Streichhölzer, dann traten sie wieder in den Gang.	bereit
Sie untersuchten die Kiste und stellten fest, dass sie leer war.	neutral
Sie gingen weiter, bald war kein Gips mehr an den Wänden und sie kamen in eine Höhle.	neutral
Die kleine Alice hatte Angst, aber nachdem ihr Bruder ihr versicherte, dass alles in Ordnung war, beruhigte sie sich.	vertrauend
Bald fanden sie eine schwere, kleine Schachtel, die John aufhob und mit sich trug.	neutral
Kurz darauf kamen sie an einem Boot vorbei, in dem zwei Ruder lagen.	neutral
Bald endete der Gang für sie jedoch abrupt.	verwirrt
John räumte das Hindernis aus dem Weg und zu seinem Entsetzen floss nun Wasser in Strömen in den Gang.	erschrocken
John war ein erfahrener Schwimmer, also nahm er einen tiefen Atemzug und versuchte das Boot erreichen, aber mit der Schatulle und seiner Schwester in seinen Armen kam es ihm unmöglich vor.	besorgt
Dann sah er, wie das Boot auf ihn zutrieb, und ergriff es.	bereit
Er konnte sich nicht erinnern, wie das Wasser in die Höhle kam, aber eine große Gefahr drohte ihnen, wenn es weiter steigen würde.	ängstlich
Ihm kam ein Gedanke: Er könnte das Loch stopfen und so den Wasserstrom stoppen.	nachdenklich
Er setzte dies schnell in die Tat um, hob dann den nun leblosen Körper seiner Schwester in das Boot, und kletterte schließlich selbst hinein.	bereit
Er paddelte den Gang hinunter.	bereit
Seine Kerze, die vom Wasser gelöscht wurde, und der tote Körper lagen neben ihm.	betrübt
Er sah sich nicht weiter um, sondern ruderte um sein Leben.	bereit
Als er das nächste Mal aufblickte, hatte er seinen eigenen Keller erreicht.	erstaunt
Er eilte mit dem toten Körper die Treppe hinauf, um seine Eltern zu suchen, und erzählte ihnen die ganze Geschichte.	traurig
Die Beerdigung von Alice nahm so viel Zeit in Anspruch, dass John die Schatulle ganz vergaß - aber als er sie öffnete, fand er einen großen Goldbrocken, der etwa 10.000 Dollar wert war.	überrascht
Genug, um für alles außer den Tod seiner Schwester zu bezahlen.	traurig
Unsere Röcke wirbelten wie Kristall auf schwarzem Samt.	begeistert
Wir trugen dasselbe Kleid - ich war zu spät gekommen, und im Konsulatskomplex der Menschen gab es nur ein Geschäft für formelle Kleidung;	neutral
du wolltest etwas Anderes und Neues, nachdem du den ganzen Tag für die Hochzeit deines Vaters in enge Gewänder gehüllt warst.	gereizt
Das Kleid sah an uns beiden fabelhaft aus.	begeistert
Deine Augen strahlten in poliertem Ebenholz und reflektierten die billigen, regenbogenfarbenen LEDs im Saal des Konsulats.	begeistert
Ringe bedeckten schlanke Finger, keiner davon bedeutete, was sie an einer menschlichen Hand bedeuten würden.	bewundernd
Unsere Finger verfingen und verhakten sich und wir wiegten uns zu kitschiger Musik, Menschen und Je-Harana drehten sich zu uns um.	bewundernd
Die Afterparty im menschlichen Konsulat war deine Idee gewesen, eine Geste der diplomatischen Freundschaft.	neutral
Aber es war nicht Freundschaft, die deine Lippen jetzt teilte.	überrascht
"Ich bin Onono Em-Apa Je-Haran", sagtest du.	neutral
Und ich, die angemessen ausgebildete und leicht betrunkene diplomatische Assistentin, die ich war, verbeugte mich vor Ihrer Majestät und verlieh Deiner Schönheit Tiefe.	bewundernd
Du hast gelächelt.	froh
Lächeln war eine Sache, die unsere Spezies gemeinsam hatte.	nachdenklich
Die Zeit zwischen zwei Laken nach einer Hochzeitsfeier sollte nicht zu mehr werden, nicht mit der Tochter eines Je-Harana-Prinzen, das Konsulat eine Festung auf seiner Welt.	betrübt
Du kamst täglich mit deinem Vater in das Büro des Konsuls, und wir haben uns die Hände gereicht, ohne uns je in die Augen zu blicken.	nachdenklich
Ich vermutete, dass du das Fürstentum leitest, nicht er.	nachdenklich
Die Verhandlungen zogen sich in die Länge, mit Ausreden, damit wir uns berühren konnten, während dein unwissender Vater nicht aufpasste.	achtsam
Nachts haben wir verschlüsselt kommuniziert und uns unsere eigenen Welten ausgemalt.	begeistert
Ich murmelte, ich sei mit dem Mountainbike unterwegs gewesen, und du sagtest, ich sei wahnsinnig, einen Hang hinunterzufahren, ohne Schutz vor dem grellem Licht, was für mich den größten Reiz ausmachte.	gelassen
Dein Lachen war wie ein Sonnenstrahl im Regen im Sommer.	bewundernd
Ein Tanz war eine Sache, war eine soziale Sache.	neutral
Wir träumten davon, dass es in meinem Volk kein Karriereende und in deinem Volk keine Todesstrafe geben würde.	betrübt
